pair,pvalue,cointegrated
"('TXN', 'LMT')",0.03083496338042134,True
"('ULTA', 'TTD')",0.030835945709337086,True
"('PPG', 'JNJ')",0.030845083324165155,True
"('MA', 'AEE')",0.030846725402324138,True
"('PODD', 'EXE')",0.030851067511929894,True
"('INVH', 'OTIS')",0.0308574065268683,True
"('WMB', 'MRSH')",0.03085787785361062,True
"('DPZ', 'OKE')",0.030861346511199865,True
"('COST', 'L')",0.03086639531443987,True
"('MDT', 'PEP')",0.03087112322548514,True
"('BX', 'MU')",0.030898567488099753,True
"('ZBRA', 'GPC')",0.03090211872138747,True
"('CHRW', 'J')",0.030912547109738665,True
"('FOX', 'CME')",0.030917262643315877,True
"('LII', 'GPC')",0.030928004864601014,True
"('PRU', 'DOV')",0.030928651558742973,True
"('APTV', 'CVX')",0.03093130037552712,True
"('BBY', 'IDXX')",0.03094598683896523,True
"('CHTR', 'BG')",0.03094708365874459,True
"('INTC', 'COR')",0.0309529659666376,True
"('URI', 'KR')",0.030959295207040237,True
"('BBY', 'IQV')",0.030960297359710703,True
"('UDR', 'JNJ')",0.03096068751770985,True
"('AMAT', 'CAH')",0.03097292035803995,True
"('GM', 'DOW')",0.03097457736848125,True
"('EQIX', 'MCHP')",0.03097888158958749,True
"('AIZ', 'CNP')",0.03098671276668782,True
"('EL', 'FSLR')",0.030996549497032323,True
"('SHW', 'FOXA')",0.030999701008862627,True
"('VRTX', 'PHM')",0.03100081329766956,True
"('IDXX', 'WAT')",0.031001876008615935,True
"('AWK', 'UNH')",0.031006139953446286,True
"('ECHO', 'IBKR')",0.031011930038816454,True
"('BAC', 'IDXX')",0.031015764834586797,True
"('UDR', 'CMS')",0.031019257744675004,True
"('AVB', 'OTIS')",0.031021840455891066,True
"('PSKY', 'BRK-B')",0.031037120735449158,True
"('SBUX', 'FDX')",0.031043306282164822,True
"('EME', 'SRE')",0.031047826595418593,True
"('BKNG', 'DASH')",0.031050712112663904,True
"('ES', 'AMCR')",0.03105135379411855,True
"('CPRT', 'SBUX')",0.031054130032494166,True
"('HIG', 'PNW')",0.031058286767590162,True
"('BKNG', 'IR')",0.03106032495458303,True
"('WDAY', 'CTSH')",0.031063060806312548,True
"('MRK', 'BAX')",0.031076738378881648,True
"('HII', 'LRCX')",0.031083016355287242,True
"('V', 'PSX')",0.03108770601887669,True
"('WBD', 'WYNN')",0.03109504078894232,True
"('FCX', 'JKHY')",0.03109596771704773,True
"('F', 'GNRC')",0.031100261441135875,True
"('CARR', 'CTSH')",0.03110378731219443,True
"('EXPE', 'KR')",0.03110389400442319,True
"('BG', 'SRE')",0.031105233322972808,True
"('PAYX', 'FSLR')",0.031109491160432948,True
"('LLY', 'ARES')",0.031113069534926024,True
"('FOX', 'LMT')",0.031117606882940477,True
"('RMD', 'JNJ')",0.031119311733424873,True
"('ADSK', 'IT')",0.031120160541713668,True
"('SW', 'BAX')",0.031128812755676614,True
"('CRWD', 'CRM')",0.031128859626767987,True
"('ADBE', 'NTAP')",0.031138619184481745,True
"('VRTX', 'AMAT')",0.031139951888558046,True
"('BKR', 'CNP')",0.03114167657469128,True
"('TROW', 'MMM')",0.03114644407957834,True
"('LH', 'DOV')",0.031153375349271695,True
"('CBOE', 'APTV')",0.03116145513668415,True
"('ACN', 'AOS')",0.031165699066162168,True
"('TPR', 'OMC')",0.03117093196650543,True
"('TRGP', 'OMC')",0.031179367670127262,True
"('NFLX', 'VMC')",0.031185371291980315,True
"('MSI', 'DECK')",0.0311877898328024,True
"('COF', 'DOV')",0.03118982315840266,True
"('AMAT', 'LIN')",0.03119486045312932,True
"('COP', 'IBKR')",0.03120177047185807,True
"('XEL', 'SRE')",0.031207030544876883,True
"('BR', 'CNC')",0.03121049830583139,True
"('CSGP', 'ITW')",0.031218741753730187,True
"('EME', 'AMAT')",0.031223235042706722,True
"('IRM', 'NOW')",0.031225145436995803,True
"('ZBH', 'CNC')",0.031228427125352787,True
"('AMP', 'FSLR')",0.03123031341444919,True
"('WFC', 'JKHY')",0.03123048595677481,True
"('MPC', 'KR')",0.031237817540104178,True
"('DGX', 'IFF')",0.03124544482833844,True
"('CTVA', 'PKG')",0.031247325916916792,True
"('AJG', 'HSIC')",0.031259101466742455,True
"('ADP', 'CI')",0.031259869154380095,True
"('AIZ', 'JNJ')",0.03126435237845839,True
"('VEEV', 'ON')",0.031276230744545684,True
"('AXON', 'PGR')",0.03127668150621664,True
"('NWS', 'FAST')",0.03128445862706634,True
"('CTAS', 'ROP')",0.03128465833556408,True
"('AMD', 'SO')",0.03128561626523012,True
"('RTX', 'TSCO')",0.03128936049569875,True
"('MLM', 'MRVL')",0.031291111056488845,True
"('MGM', 'XYL')",0.03129879659771189,True
"('GEN', 'KR')",0.031301590705502765,True
"('SO', 'CI')",0.031305015161799704,True
"('LII', 'CNC')",0.03130510053310783,True
"('EL', 'ORLY')",0.031307433169232644,True
"('KLAC', 'ROP')",0.03130907772612821,True
"('DLR', 'CNP')",0.03131071297498785,True
"('MSCI', 'PM')",0.03131684092242894,True
"('ADI', 'HON')",0.03132238631726733,True
"('ARE', 'BALL')",0.03132555717613149,True
"('NCLH', 'NUE')",0.03132793428868592,True
"('LYV', 'CI')",0.03133148025999238,True
"('T', 'IBKR')",0.03133983874204802,True
"('AMCR', 'APP')",0.03135569223725319,True
"('LDOS', 'QCOM')",0.03135912431760347,True
"('GIS', 'LUV')",0.03135946493169432,True
"('FOX', 'SNPS')",0.031359710438798434,True
"('CHTR', 'CNC')",0.0313649677979225,True
"('TPR', 'BALL')",0.031366653399718315,True
"('EW', 'CNC')",0.0313719396765879,True
"('PNR', 'CMCSA')",0.031380377957492246,True
"('INTU', 'BX')",0.03138392546809062,True
"('CHRW', 'O')",0.031392317446741744,True
"('ES', 'AEE')",0.031402792389041784,True
"('GM', 'KEYS')",0.031403431844057514,True
"('CHRW', 'MRNA')",0.03140473478983572,True
"('COST', 'PH')",0.031409995078171764,True
"('BKNG', 'PFE')",0.03141099511587385,True
"('PCAR', 'BX')",0.03141329064352066,True
"('EXR', 'SBAC')",0.031416250416319964,True
"('TSCO', 'CNC')",0.03141834283384967,True
"('A', 'MS')",0.03141877883816175,True
"('SYF', 'CI')",0.031422514446687255,True
"('ZBRA', 'DG')",0.03142368848775161,True
"('EIX', 'ABT')",0.03142869574959585,True
"('SBAC', 'NKE')",0.03142943307134515,True
"('D', 'EG')",0.031438329315169884,True
"('EME', 'CINF')",0.031438619751022745,True
"('ZBRA', 'SRE')",0.031441614649888684,True
"('ADBE', 'GPC')",0.031442664999816836,True
"('ABT', 'YUM')",0.03144414298756817,True
"('PNC', 'WFC')",0.03145223739358244,True
"('LDOS', 'FSLR')",0.031452537495005595,True
"('SBAC', 'SW')",0.0314528070950493,True
"('DXCM', 'TPL')",0.03146182099685586,True
"('PNC', 'JKHY')",0.031461908641299004,True
"('WEC', 'DOW')",0.0314692535258622,True
"('MAA', 'FSLR')",0.03147113641023455,True
"('FTNT', 'CNP')",0.03147387426997297,True
"('EMR', 'NXPI')",0.03147550438226856,True
"('EW', 'J')",0.03148023403662024,True
"('HUBB', 'AON')",0.03148203488126364,True
"('AON', 'JNJ')",0.03148214936276212,True
"('HCA', 'COO')",0.031484589915993455,True
"('EMR', 'NVDA')",0.03149295222438309,True
"('REG', 'DD')",0.031498123678165006,True
"('XYL', 'AAPL')",0.031502446835441705,True
"('TROW', 'PFE')",0.03150501223345507,True
"('WBD', 'AZO')",0.031507215042538686,True
"('PPG', 'IDXX')",0.031510281482438306,True
"('HPE', 'JBHT')",0.03152000700172355,True
"('NVDA', 'EQT')",0.03153486961257964,True
"('NEE', 'CNC')",0.03153618797051688,True
"('STX', 'ABT')",0.03156155432160799,True
"('CPRT', 'PCG')",0.03156327115204997,True
"('INCY', 'VICI')",0.03156670702062836,True
"('XOM', 'AAPL')",0.03157002458040911,True
"('AIZ', 'KMI')",0.03157759976024888,True
"('TJX', 'PAYX')",0.03158171734304826,True
"('KLAC', 'GPC')",0.031582365248190455,True
"('AMAT', 'PAYX')",0.031587964060213476,True
"('CME', 'PSA')",0.0315961343309097,True
"('AXP', 'JKHY')",0.03160110697220844,True
"('CTAS', 'PH')",0.03160933086631973,True
"('DVN', 'FE')",0.03161114157154643,True
"('D', 'IFF')",0.031620655518144296,True
"('FE', 'OMC')",0.03162322939786686,True
"('VRTX', 'SBUX')",0.03162561196083761,True
"('HD', 'IBKR')",0.0316334147379244,True
"('WSM', 'KKR')",0.03164046360294335,True
"('VST', 'MA')",0.031641418497521986,True
"('CTVA', 'EQT')",0.03164610904249767,True
"('UNP', 'AVY')",0.0316490072838364,True
"('TSN', 'TXN')",0.03164946807873235,True
"('GNRC', 'BAX')",0.031659582029910795,True
"('FRT', 'CINF')",0.03166374014962967,True
"('ALLE', 'OTIS')",0.03166849461519384,True
"('KLAC', 'RCL')",0.03167957131144372,True
"('UNP', 'INVH')",0.03168188386359675,True
"('LEN', 'RSG')",0.03168637225290613,True
"('HCA', 'ED')",0.03169556832476396,True
"('MET', 'TPL')",0.03170722952275086,True
"('SRE', 'VICI')",0.031710019690803816,True
"('ECHO', 'IEX')",0.03171021916846919,True
"('CHRW', 'CPT')",0.031712698858992625,True
"('GEN', 'HUM')",0.03171322487207412,True
"('BRK-B', 'APP')",0.03171389604650638,True
"('IR', 'SWK')",0.0317517288417616,True
"('DLR', 'DPZ')",0.03177151869686596,True
"('COP', 'GIS')",0.03177576987446562,True
"('MRNA', 'DOV')",0.0317853758144277,True
"('NWS', 'KR')",0.03178685227471033,True
"('WDAY', 'GWW')",0.03178705391869623,True
"('EOG', 'FSLR')",0.03179238884583406,True
"('LIN', 'COR')",0.03179664024678849,True
"('FIX', 'MU')",0.03179801976307327,True
"('EXPE', 'HST')",0.03179873422423327,True
"('DVN', 'AAPL')",0.03180682076203874,True
"('AIZ', 'MA')",0.03180889245822425,True
"('VRSK', 'DOV')",0.03181308869744576,True
"('ACN', 'MAS')",0.03181355299140886,True
"('UNP', 'ARES')",0.03181811011011835,True
"('VRTX', 'CRM')",0.031823152888786954,True
"('ALB', 'FDX')",0.031830624381682396,True
"('MCK', 'AEP')",0.03183148471818309,True
"('DHI', 'LRCX')",0.031839584415980636,True
"('CBOE', 'AWK')",0.031839988417023055,True
"('HIG', 'COF')",0.03184030563652163,True
"('ADM', 'JNJ')",0.031841890215703834,True
"('ROL', 'FISV')",0.03184773262606613,True
"('NWS', 'FFIV')",0.03185409883808442,True
"('CCL', 'DDOG')",0.031854296881826165,True
"('CPT', 'WYNN')",0.03186023243281078,True
"('ADBE', 'CI')",0.03186380863076095,True
"('CFG', 'SRE')",0.03188025497706806,True
"('V', 'DDOG')",0.031880964020618914,True
"('COR', 'AEE')",0.031881136198471785,True
"('CHTR', 'WYNN')",0.031881818877951495,True
"('ADSK', 'KIM')",0.03188635346812293,True
"('KDP', 'SBUX')",0.03188728036371892,True
"('EXPD', 'HWM')",0.03189055225761905,True
"('SNA', 'RSG')",0.031904153137693146,True
"('VMC', 'WYNN')",0.03191413047574618,True
"('GS', 'CRL')",0.03192254081741315,True
"('LVS', 'PGR')",0.03192540852038923,True
"('HSY', 'FOXA')",0.031932801439855496,True
"('BEN', 'CNP')",0.031940495898059744,True
"('EA', 'GE')",0.03195496908912196,True
"('LHX', 'WAT')",0.03195643571966565,True
"('BA', 'SYK')",0.03195849896375585,True
"('SHW', 'CCL')",0.03197207539850429,True
"('MGM', 'FE')",0.03197608465707336,True
"('FSLR', 'UNH')",0.03198006111288366,True
"('HPQ', 'XYL')",0.031990089719565275,True
"('PWR', 'XOM')",0.031993010666730076,True
"('RVTY', 'DOV')",0.03199670330541611,True
"('LULU', 'FICO')",0.03199723937326421,True
"('PCAR', 'MPWR')",0.032000035110126356,True
"('MAR', 'AFL')",0.032000042269828624,True
"('LHX', 'PSA')",0.03200024785281832,True
"('BIIB', 'TXT')",0.03201188403049578,True
"('A', 'VEEV')",0.032015196255485635,True
"('LVS', 'ETR')",0.032021015382542664,True
"('COST', 'SBUX')",0.03202110643038858,True
"('SWKS', 'DGX')",0.03202967882710928,True
"('XYZ', 'CMI')",0.03203102525621699,True
"('VICI', 'O')",0.03203296900328813,True
"('ARE', 'CRL')",0.032038686457507216,True
"('JKHY', 'CRL')",0.03204320718991066,True
"('AMZN', 'WEC')",0.03204612450382315,True
"('VZ', 'DOV')",0.032049120259662126,True
"('HSY', 'AMGN')",0.032049323832316456,True
"('DECK', 'AMAT')",0.03204944521774201,True
"('AJG', 'CNP')",0.03205538356800837,True
"('UPS', 'KR')",0.03206048377557302,True
"('INCY', 'HSIC')",0.032063492672955336,True
"('SWKS', 'BALL')",0.03206722120518787,True
"('NVDA', 'FE')",0.0320737536784787,True
"('TDG', 'CVX')",0.03207912107050559,True
"('NVR', 'AAPL')",0.032079155967857924,True
"('SWKS', 'RVTY')",0.03208616497859266,True
"('EVRG', 'CNC')",0.03208735438830188,True
"('MGM', 'COO')",0.03208940265692016,True
"('BNY', 'DUK')",0.03209005526485095,True
"('GNRC', 'NSC')",0.03209484323197463,True
"('XOM', 'AOS')",0.03209713707519543,True
"('VLO', 'CINF')",0.032097577613652103,True
"('LDOS', 'CI')",0.03210753495942123,True
"('AJG', 'GLW')",0.03211448574425093,True
"('EQIX', 'PNR')",0.03211639855796731,True
"('FOX', 'GPC')",0.032117888864513465,True
"('ANET', 'BX')",0.03211961131309959,True
"('FTNT', 'EOG')",0.03212190131601384,True
"('PPG', 'BAX')",0.0321249239932774,True
"('ARE', 'HBAN')",0.032128669330558565,True
"('FOX', 'CMS')",0.03212941755177528,True
"('UBER', 'CTSH')",0.03213003477126456,True
"('AFL', 'AAPL')",0.032130463900986755,True
"('MNST', 'KR')",0.03213164020066385,True
"('EG', 'EW')",0.03213732957219904,True
"('CAH', 'PLTR')",0.03213966273874228,True
"('PSX', 'COST')",0.03214124478179485,True
"('ODFL', 'TXT')",0.03215565505556728,True
"('BG', 'EBAY')",0.03215838026994336,True
"('DXCM', 'INVH')",0.03216306705348164,True
"('GLW', 'ED')",0.032163500442031194,True
"('GOOGL', 'SRE')",0.03216987970299827,True
"('NXPI', 'AVB')",0.03217041655343447,True
"('CSGP', 'GE')",0.032171193036555405,True
"('ES', 'CINF')",0.03217807086182374,True
"('AEE', 'BAX')",0.03217993568041631,True
"('LEN', 'CSX')",0.03218325361477538,True
"('CVS', 'VICI')",0.03218355667129849,True
"('CRH', 'AEE')",0.03218944589190592,True
"('AMAT', 'LII')",0.03219038785800616,True
"('AMP', 'WYNN')",0.03219098862691611,True
"('TRMB', 'IEX')",0.03219126097758688,True
"('TSN', 'AMCR')",0.032196698020552,True
"('ZBRA', 'FOXA')",0.032211508147824634,True
"('EQT', 'MRSH')",0.03221547976629528,True
"('NRG', 'ABT')",0.03221850538665213,True
"('EG', 'CMS')",0.03221947857845645,True
"('MGM', 'KR')",0.03222020153554439,True
"('NEM', 'FSLR')",0.03222112053487115,True
"('LVS', 'JNJ')",0.03222287101802724,True
"('ROST', 'BX')",0.032223386840542385,True
"('AIG', 'MU')",0.032236939101290545,True
"('BG', 'PAYX')",0.03223821615732195,True
"('KLAC', 'MCK')",0.032244295246421244,True
"('RL', 'SPGI')",0.03224883747939396,True
"('MCK', 'PSA')",0.03225921812979994,True
"('MPC', 'HSY')",0.03226025697555143,True
"('SBAC', 'VICI')",0.03227461452880481,True
"('AMAT', 'BRK-B')",0.032279039687179156,True
"('BEN', 'KIM')",0.03229903809544761,True
"('AES', 'LMT')",0.032311634177221334,True
"('TPR', 'SYY')",0.03231950503278418,True
"('UAL', 'CME')",0.03232027171825886,True
"('CAT', 'TSLA')",0.03232826169920326,True
"('VRTX', 'CHRW')",0.032328937639057594,True
"('INCY', 'CNP')",0.032330060100461896,True
"('WMB', 'AEP')",0.032333773478321615,True
"('TJX', 'BKR')",0.03233645274264849,True
"('EXR', 'CINF')",0.03234400725336118,True
"('AMAT', 'PLTR')",0.03237909829808399,True
"('PSKY', 'INVH')",0.03238160229078204,True
"('REGN', 'JNJ')",0.03238756923498237,True
"('OKE', 'CDW')",0.03239912888084431,True
"('ALB', 'AAPL')",0.032399373275088426,True
"('FIS', 'DGX')",0.03241080918532714,True
"('NRG', 'WRB')",0.03241532090566054,True
"('APO', 'J')",0.03242389785811261,True
"('EIX', 'IDXX')",0.03242988552455069,True
"('HII', 'HST')",0.032439989287904994,True
"('ECL', 'LIN')",0.03244576333148407,True
"('EME', 'ZTS')",0.03244798612484088,True
"('WELL', 'PHM')",0.03245161185038026,True
"('TRGP', 'TSCO')",0.03245265474314221,True
"('SYY', 'O')",0.0324606385413491,True
"('MDT', 'DOV')",0.03246204778987222,True
"('PSKY', 'DIS')",0.03246473545720959,True
"('NFLX', 'GWW')",0.03246686201128561,True
"('FIS', 'HBAN')",0.03247121519600077,True
"('PG', 'DOV')",0.03247722678045635,True
"('HLT', 'PKG')",0.03247844071681186,True
"('MGM', 'HON')",0.032482607973160986,True
"('ITW', 'AOS')",0.032486231267487765,True
"('V', 'XOM')",0.0324907963278577,True
"('TAP', 'JNJ')",0.03249960205361164,True
"('BF-B', 'FSLR')",0.03250514712064089,True
"('LMT', 'CI')",0.032506803403948584,True
"('LIN', 'ORLY')",0.03251012111595028,True
"('INCY', 'PLTR')",0.032511619427814276,True
"('CSGP', 'VMC')",0.03252222978885653,True
"('HCA', 'MGM')",0.03252884900871125,True
"('REG', 'IDXX')",0.03253405467849641,True
"('CTVA', 'BRK-B')",0.03253658212630943,True
"('ROP', 'XOM')",0.03254479348431586,True
"('VRTX', 'BKNG')",0.0325522062821481,True
"('VRTX', 'ZTS')",0.032554170826314094,True
"('DPZ', 'INVH')",0.03255529219453755,True
"('CVS', 'DUK')",0.0325778342488829,True
"('ZBRA', 'DE')",0.032580054879149556,True
"('V', 'CBOE')",0.032595394167829916,True
"('ZBRA', 'AEE')",0.032596757688324374,True
"('AMT', 'PM')",0.03260637022711717,True
"('MSCI', 'MET')",0.03261139366192712,True
"('NFLX', 'FSLR')",0.03261280049902454,True
"('ECL', 'AMAT')",0.03261987497141031,True
"('NFLX', 'FOXA')",0.032622029655493545,True
"('ADSK', 'GS')",0.03262302538445189,True
"('TXN', 'AMCR')",0.03262620639411435,True
"('EME', 'NEM')",0.03262805327138696,True
"('AIG', 'L')",0.03263833389146947,True
"('SWKS', 'HUM')",0.03263928504521393,True
"('ROL', 'HON')",0.03264383600369078,True
"('ECL', 'AMD')",0.0326469884514284,True
"('BIIB', 'CNC')",0.03264726211451014,True
"('FOX', 'ACGL')",0.03264813003418476,True
"('CASY', 'GOOGL')",0.03265261520771334,True
"('TKO', 'GEN')",0.032666809967993045,True
"('MS', 'HON')",0.03266827814681378,True
"('CHRW', 'CNC')",0.032668436305728604,True
"('CMCSA', 'FOXA')",0.03267041854511005,True
"('ULTA', 'WMT')",0.032685738047122215,True
"('EVRG', 'DOV')",0.03269323074667737,True
"('WDAY', 'PCG')",0.03269433587138458,True
"('UBER', 'FISV')",0.032704567033026787,True
"('ECL', 'AME')",0.03270490212732063,True
"('IRM', 'FSLR')",0.03271043975699872,True
"('COR', 'MU')",0.032715392601264597,True
"('IR', 'GE')",0.03271696481436322,True
"('ZTS', 'JNJ')",0.03272309385457125,True
"('TER', 'BBY')",0.032725974997837914,True
"('ACN', 'CNC')",0.03272800485445146,True
"('WELL', 'MSFT')",0.03272860916525495,True
"('ALLE', 'CVS')",0.03272975590159803,True
"('ADSK', 'WYNN')",0.03273052657926564,True
"('RVTY', 'EVRG')",0.03273609738800526,True
"('VRSK', 'FSLR')",0.032754564617325475,True
"('HPE', 'BKR')",0.03275521891837597,True
"('FOXA', 'GRMN')",0.03275678115456501,True
"('HCA', 'PEP')",0.03275935469387365,True
"('ACGL', 'D')",0.03276134637546906,True
"('LEN', 'GWW')",0.03276193214701108,True
"('EG', 'DOV')",0.03276756105237284,True
"('GNRC', 'HON')",0.03276873620758483,True
"('STX', 'XOM')",0.03277041910307654,True
"('HII', 'BLK')",0.032778668038215115,True
"('EXPD', 'MPWR')",0.03278329094198353,True
"('AMCR', 'FOXA')",0.032783674111306296,True
"('FCX', 'DOC')",0.03278467816270332,True
"('BR', 'ROP')",0.032789881603419786,True
"('TFC', 'NUE')",0.03279082097663625,True
"('MS', 'TDY')",0.03279085378679761,True
"('XEL', 'DOW')",0.032796221657626655,True
"('BKR', 'TSCO')",0.032802318463318554,True
"('FIX', 'WEC')",0.032803935590721665,True
"('UNP', 'FSLR')",0.03280625521455528,True
"('LULU', 'MPWR')",0.0328073840600219,True
"('APTV', 'LIN')",0.03280779234028451,True
"('PHM', 'UNH')",0.03281797495963427,True
"('EVRG', 'RTX')",0.03283615812230317,True
"('MA', 'CI')",0.03283764821855387,True
"('VRTX', 'COR')",0.03283849144640348,True
"('JBL', 'PSA')",0.03284310711937968,True
"('ETN', 'FSLR')",0.03284665284258086,True
"('BA', 'CNC')",0.032846932957019494,True
"('VRSN', 'CI')",0.032847424942874855,True
"('ROST', 'NWSA')",0.032848475678757226,True
"('VMC', 'STE')",0.03285115208444268,True
"('A', 'CVS')",0.032856906746140134,True
"('CME', 'CNC')",0.03286833813057334,True
"('TXT', 'PFE')",0.032870067687339986,True
"('V', 'COF')",0.03287045570356959,True
"('COIN', 'GD')",0.032871438470921666,True
"('APO', 'ODFL')",0.03287299761386972,True
"('WDAY', 'FISV')",0.03288626192116613,True
"('WDAY', 'XOM')",0.032906974900678794,True
"('NSC', 'TEL')",0.03291370584188874,True
"('APO', 'UNH')",0.03292171523690893,True
"('ZTS', 'PCG')",0.03292255294349132,True
"('PCAR', 'CHRW')",0.03292276630075761,True
"('IP', 'NUE')",0.03293150610854901,True
"('DHI', 'CSX')",0.0329433932220072,True
"('UDR', 'AWK')",0.03294706349003877,True
"('FOX', 'CVS')",0.032949371276197036,True
"('NSC', 'CNC')",0.03294959705587851,True
"('CPRT', 'UNH')",0.032956880149547535,True
"('NVR', 'PWR')",0.03296221268557393,True
"('BAC', 'DUK')",0.032964061275487816,True
"('T', 'FE')",0.03297376057729861,True
"('CSCO', 'LMT')",0.03297802982691036,True
"('ADBE', 'HD')",0.03297823514135548,True
"('SWKS', 'EBAY')",0.03298168007757039,True
"('DECK', 'HRL')",0.0329857933997047,True
"('KHC', 'J')",0.03298900913943152,True
"('GNRC', 'CNP')",0.03299102364054226,True
"('KHC', 'FSLR')",0.03299211519870639,True
"('LIN', 'PANW')",0.03300159619571374,True
"('IRM', 'CHRW')",0.033006617302420445,True
"('MCD', 'ED')",0.03302496695589421,True
"('LVS', 'REGN')",0.03302803542240894,True
"('INTU', 'KMI')",0.03303019188711758,True
"('ADBE', 'ABT')",0.033031539657206975,True
"('UBER', 'BSX')",0.033037541330581635,True
"('IR', 'PFE')",0.0330394527392726,True
